,reviewText,Title
367385,"Hellbound is a gothic, bloody, gory, gloomy film that might be more Hellraiser than Hellraiser.  If that makes sense.Though not directed by Clive Barker, it has his input, and the makers of this film made this a real horror sequel, continuing the story of Kirsty and family and coloring in the Cenobites further.  We even get a little bit of insight into the origins of Pinhead which will be further explored in Hellraiser 3.Is this film incoherent at times?  Yes.  Is the plot addled?  Yes.  Is there A LOT of gore including head drilling, skinning, maggots, decapitation, throat slashing, and brain sucking?  Yes.  But if you're looking for more gloom and gothic atmosphere a la the original Hellraiser, then you'll enjoy this.Hellbound is darker and has a more cynical tone than original film.  Here we find the outre Dr. Channard heading up his own psychiatric institute where Kirsty Cotton has been brought following the events of the night in the original Hellraiser.  As shes goes on and on about boxes and demons and her father in Hell the hospital medicates her.  But it turns out not only does Channard believe her, but he's been waiting for this his whole life.  He's a closet Hellraiser fanatic, so to speak, owning 3(!) boxes, having studied the mind as a labyrinth, and searched for the pleasure the Cenobites offer.It's not long before the Cenobites are summoned and Kirsty, Channard, and a newly resurrected Julia from the original are running around Hell's garish-set hallways.  All 4 Cenobites are back again, though a different actress plays the slashed-throat female, giving her a decidedly different expression.  Pinhead gets more screen time (of course) and we even get his origin, making him more than a boogeyman.Just remember, this is a gory film, even by today's horror film standards.  A lot of skinned bodies, a lot of hooks in flesh.  A long and extended scene of a fan slashing himself slowly to death.  But it all serves some twisted material which will definitely help you get in touch with your dark side.Highly recommended for horror fans.",Hellraiser 2: Hellbound VHS
531763,Where can i start on saying on how funny this film is. It is about a male model growing up then wanting to reitre. Then a famous clothing designer wants him to model his clothing line but kill the prime minister of malaysia. He then needs the help of a rival model to save hime. These two models go through a lot but in the end this movie is quite hilarious.,N/A
704005,"This three-part ABC-TV miniseries was based on a popular series of novels about a place where humans and dinosaurs live together in a controlled but somewhat tenuous peace.Part 1 barely kept my interest, mostly because of the overly cute and fluffy tone. Still, I loved the special effects and the mythology, and decided to watch more, thinking it would get better. Parts 2 and 3 not only showed improvement but also surpassed my expectations.I enjoyed all the actors, especially Alice Krige, best know to scifi fans as the Borg Queen (Star Trek: First Contact). I also enjoyed the tension of scenes such as the rock climbing, the skybax rides, and the T-Rex invasion.Now the miniseries is out on DVD (with lots of bonus features), and will soon become a weekly series on ABC-TV (Thursday nights). I'm not sure if the series will keep the freshness, excitement, and wonder that the miniseries eventually captured, but I'll certainly give it a chance.",N/A
520337,"After a long streak of watching bad sc-fi/fantasy movies -""The Matrix"" excepted -it's extremely refreshing to find that there is someone out there who holds great respect to the genre I am real fan of, so thank you so much, Mr. Peter Jackson.  After I watched ""The Lord Of The Rings: The Fellowship Of The Ring"" for the first time, I felt so excited that I was longing for more.I have never read J.R.R. Tolkien's books, and now I am really interested in reading the story of Frodo Baggins and his journey to return the ""only one ring"".  All the cast is extraordinary, and these great actors get their job done.  Thankfully, Peter Jackson doesn't rely on visual effects heavily and his characters are not bidimensional, they are true human characters who feel the danger and the difficult task that lies ahead for them.  His crew members also did their jobs right, especially the visual effects people -led by ""Star Trek: Insurrection""'s Jim Rygiel, and Richard Taylor -who carry out their task without flooding the movie with so many effects; and Howard Shore who created his best score ever, with a little help of Enya.It would be ridiculous for me to give a summary of a story which is so wildly popular.  However, I'm pretty sure that this is a great film translation of a great literary classic, which I'll get to read some time.  Finally, I am definitely certain that this is the best movie of 2001.",The Lord of the Rings: The Fellowship of the Ring
381104,"Given the machinations of modern-day advertising, it is difficult to place oneself back in the 1940s and to try to understand why this film was ever considered to be the height of sophistication in propaganda. I suspect that the desire to claim victory over an evil and highly dangerous enemy after the war had a great deal to do with it.Leni Riefenstahl has a great reputation as a film maker of propaganda, but so does Eisenstein, and Eisenstein did it twenty years earlier. Today's viewer is still overwhelmed by Eisenstein's genius, while Leni Riefenstahl's work is dated and often silly.",Triumph of the Will VHS
375743,"Return to Horror High, the beginning of an entire limb of horror that leaned away from trying to be truly horrible, wasn't received with open arms when its spoof qualities were first exhibited and still has problems to this day. The reason it seems to have these issues is because it: (1) lacks quality caliber actors and actresses (yes, it did have George Clooney and his bloody moment did come off rather well, and Marcia Brady was a bit odd to see here as well), (2) lacked an awe-striking budget, (3) sometimes hits a few plotholes has it trudges through various deaths, (4) it has a few laughs along the way. Still, the elements to something enjoyable all manifest themselves herein.Return to Horror High is a movie about someone making a movie about a massacre that took place years removed. In it, they decide to use the scene of the crime itself, people that had knowledge of what had transpired here in the past (including the school's principal, its janitor, and a local policeman), and some portions of truth in their otherwise horror-prone plot. Since its low budget they also want the actors to go that ""extra mile"" as well, having them pick up the extra slots left open by people ""quitting the film"" as well as staying on location day and night while its shot. Little do they realize that something is there working with them in the dark with them, something that obviously doesn't mind a sequel.Personally, I enjoyed this movie and I think that other people will enjoy it as well, given the fact that they understand exactly what they are watching. Be warned, however, that it is lacking in many respects and that you have to appreciate the qualities of a good laugh to really enjoy this.",Return to Horror High VHS
697801,"its rare to find smart movies these days..that dont take the easy way out.dont just pander to the masses the royal tenebaumsis one of those movies...smart, funny, exceptional script..perfect casting..wonderful acting..youre never quite sure where the story is going and your better for it.can be heartwarming, sad, and hilarious all at the same time.",The Royal Tenenbaums
575101,mickey whipwreck vs steve austin vs the samdman -- ***terry funk vs sabu -- *****taz vs bam bam -- ****terry funk and the samdman vs cactus jack shane douglas -- **1/2tanaka and jerry lynn vs mike awsome and justin credible -- ****1/2,ECW
584096,"Nicholas Cage is usually good in anything he does and John Woo did a good job of directing. The war scenes are riveting and could not be done better. We see some introspective in five of the characters, Sgt. Enders, Yahzee, Sgt. Anderson, Charlie Whitehorse, and Chick. The rest are poorly developed. We hope to see the story of the Windtalkers but it is never truly developed completely. We see there is a Navaho code developed, and Tank is Turtle in that code. Then we see Cage told he must defend his code talker and the code itself above all. Most of the rest the movie is battle scenes but we periodically see a sprinkling of code talkers telling enemy coordinates to one another for support or shooting the breeze about what is happening in their company. Although very interesting it doesn't touch us emotionally like Private Ryan did. I think with a little more character development, especially the Indians, it would have been a great movie. When Yahzee gets mad at Sgt. Enders and runs around wildly killing Japanese without concern for those trying to protect him, it didn't endear me to him. I think if they had cast Wes Studi also, it would have been even better. This said this is still a movie worth owning. I certainly bought it on DVD.",N/A
705627,"Silence. Complete silence. As the film ended and the lights grew to a glow, the packed audience sat still and paid respectful homage as the fallen soldiers names appeared on the screen. Some around me could barely contain themselves as they shook and cried. Veterans and soldiers in military uniform humbly and quitly remained in their seats long after I left the room. It was amazing to see all of these strangers who had come together to see a movie, suddenly seem to be a part of something special and real. It reminded me of when I first saw Private Ryan a few years back, and saw the same reaction. People who had been arguing and behaving rudely before the movie, were now leaving proudly, holding the door open for the next person. It takes something special to do that. Like Blackhawk Down, We Were Soldier's comes at a time of heightened patriotism and valor. When life has a little more meaning, and when Americans dive deeper within themselves to find an extra emotion of strength to get through the day. What seperates We Were Soldiers from other great Vietnam films such as Platoon, was the effort to show both sides of the war. A Northern Vietnamese soldier, writing in his journal and staring at the photograph of his wife, as at the same time an American soldier is also dwelling on thought's of home. Before American's, The North Vietnamese army had fought the Chinese, and French...  Leaving the theater, I told myself never to forget We Were Soldier's, nor the sacrifice our men, like my own uncle. ...",N/A
575340,"This review is not about the movies, it's about the Boxed set, if you want to read my reviews on each movie, look for it each movie's information. The idea to release all 4 movies in a boxed set is great, although quite expensive.This it to warn all of you possible buyers, we all know what the Superman Feature Film movies are about, but I found out this boxed set has no extra disc, just the four DVDs, one of each movie, you can expect that, for the very same price at least.I've been looking at every DVDs details, and comparing with the ones in the boxed set: I found no difference! Even the Superman I disc, is the Special Edition.I dont know how the actual box of the boxed set is alike, besides from the pictures from this website; please be aware, IF YOU PURCHASE EACH DVD SEPARATELY YOU WILL SAVE OVER [X]. You will have the very same DVDs, but not the box, will that box be [X] worth? I dont think so. I consider myself a Superman fan, but I wont spend [X] in a nice white box, I can buy another DVD for that!Also, I encourage you, the owners of the boxed set, if I am mistaken please let me know, I like my information as accuate as it can be.",N/A
220895,"I really like children's videos that stay true to the books by which they were inspired. This video does not change or deface E.B. White's classic book, which is one big reason why it's so good. It's just like the book coming to life. Very well done and child-friendly.",N/A
701573,"Sean Penn, truly, has grown to become a splendid actor. His performance in this film is hugely affecting, very credible. Dakota Fanning (where on earth did they find this heavenly child?) is simply wonderful--achingly beautiful and scarily talented for such a young child. The drag on the film is the usually compelling Michelle Pfeiffer who phones this one in. She fails absolutely to inhabit the character of the driven lawyer who only takes on Sam's case in order to score points with her co-workers. For a woman as outrageously beautiful as Pfeiffer to deliver a (supposedly) gut-wrenching speech on her many flaws, she'd have had to bring a lot more to the table than she does. It's just not possible to buy her in this part (which is a pity, given her many other, wonderful performances--especially in The Fabulous Baker Boys). That said, Penn and the supporting cast carry this picture with such a depth of commitment that it's possible to ignore the fact that Pfeiffer is outperformed right off the screen. Yes, it's sentimental; yes, it's been done before. But not by Penn, who never fails to bring his all to each role he takes on. This is a feel-good movie with fine performances by Dianne Wiest, Laura Dern, Mary Steenburgen, and the rest of the cast.Recommended.",I am Sam
406970,Jackie's second comedy/action film is great (though not as good as its sequel)! The disadvantge is that it has very very very poor dubbing!!!!! But don't let that cool you off! If you love martial arts films/Jackie Chan films this has got your name on it!,N/A
150998,"You think the Sopranos are a tough family?  Shoot, they have nothing on this royal bunch!  They make the Sopranos look like the Bradys.  All the scheming, treachery and the putdowns would make Tony wince.  I was struck by the young Anthony Hopkins's resemblance to Russell Crowe, and by the young Timothy Dalton's resemblance to James Bond.",The Lion in Winter VHS
519937,"Visually, Peter Jackson's Fellowship of the Ring might be the most impressive film ever made.  Within the first ten minutes your jaw has dropped at least four or five times, and as the film progresses it never stops delivering the viewer sumptuous, imaginary worlds that feel real, even tangible.Unlike the new Star Wars trilogy, Jackson's new trilogy seems to  understand that audiences don't just need eye candy, but a combination of characters, plot, and effects that work as a whole to bring you somewhere you've never been before.  And if you have read the books (which I have not), it still probably can't prepare you for just how fully realized Jackson has made Tolkien's Middle Earth.  It is alternately ethereal, menacing, and best of all feasible.  It looks like a real place, and it looks like it has been actually lived in.  This sounds easy, but it's the failing of many sci-fi/fantasy films.  Most treat their sets as either museum spaces so pristine you'd think the characters were forbidden to cough, or as futuristic garbage dumps that couldn't house a rabid dog, much less an actual person.  Here, Middle Earth fascinates you, and you soon envision yourself in it.FOTR has been described as a foundation-laying first step in the trilogy, and in that sense it is a success.  Essentially a three hour chase after a ring that does some very, very nasty things, it picks up new characters as it goes along, and this is where the film has its major flaw.  While the characters played by Cate Blanchett, Sean Bean, and Liv Tyler may be readily identified by Tolkien readers, they remain elusive to the series' newcomers.  Those characters, and others, are barely introduced, much less fleshed out.  So the events involving them can be confusing and, at times, irrelevant.Of course, that leaves more room for the audience to become better acquainted with Elijah Wood's Frodo and Ian McKellen's Gandalf.  And that's where the movies succeeds the best.  The audience sees Middle Earth through Frodo's eyes, and as he travels the landscape, he conveys the same sense of wonder and fear that we go through as well.  It makes the battle for the Ring feel important, and not just like a plot device.  All of it feels real, and that's the ultimate compliment to any fantasy.But there's even more to behold.  CGI creatures that, at last, feel real and threatening.  A villain, dark lord Sauron, who looks like the personification of brute evil.  A truly astonishing fight sequence between McKellen's Gandalf and Christopher Lee's Saruman.  The ominous Ringwraiths.  And much more which is best unspoiled.DVD owners may want to wait the fall out.  November promises an extended, R-rated version of FOTR.  While the film already is much too frightening for children, adults might appreciate a few more gory details.  The extended version will also hopefully flesh out the more marginal characters in the Fellowship (and the pause button will allow weaker-willed viewers multiple bathroom breaks).  Because that would serve to improve what promises to be a film classic for many years to come, perhaps surpassing the original Star Wars trilogy as the ultimate cinematic fantasy.",The Lord of the Rings: The Fellowship of the Ring
411492,"A great romantic, feel good movie!  My husband really loves this movie, too!  Before watching this movie,the men might think it is too much of a &quot;chick-flick&quot;, but they may be pleasantly surprised. Very funny and fast-paced.  Good for the whole family.",The Cutting Edge VHS
714502,"This is the feel-good film of the summer. Transposed by author/star Nia Vardalos from stage play to film; moved from Winnipeg to Chicago (but filmed in Toronto) Vardalos invests her character with great charm, vulnerability and humor. Lainie Kazan is, as always, a joy in yet another memorable turn as a mother larger than life and twice as grand (as she was in My Favorite Year). It's great to see Michael Constantine play the Greek father who could well be a Jewish mother. And Andrea Martin is hilarious as Vardalos's aunt. There are wonderfully convivial Greek family moments and painfully amusing scenes with (John Corbett) the groom's unspeakably Waspish vegetarian parents. A pure delight. Not to be missed.",N/A
701630,"Overall, this is a good film. A little Hokey, but sentimental.The entire film was done with HAND HELD CAMERAS, so you might notice you're getting DIZZY. Once you notice this and try to watch the film a second time, you become annoyed by the camera work. Just my opinion.",I am Sam
588327,"I purchased this movie with a little trepidation, considering that it was selling at a lower price than other brand new movies.  Also considering that other reviewers were slamming it.  Five minutes into the movie, I knew this trepidation was wasted.  The movie is a great retelling of the classic story.  Guy Pearce does a wonderful job of showing what a great actor he is.  The graphics are stunning and the look at the way distant future is very original.  If you collect DVD's, this is one to definitely add to the collection.  You will defintely not regret having spent the time on this wonderful movie.",N/A
388289,"The renowned and legendary director Roman Polanski, has hit a pinnacle of originality with this tragically funny, dark humored sex tale. ""Bitter Moon"" is a uniquely one of a kind outing that you can't compare to ANY other film.While on a cruise to put some sparks back into a troubled marriage, Nigel(Hugh Grant) and his wife Fiona, played by Kristen Scott Thomas (4 Weddings & a Funeral, also with Grant) meet Oscar (Peter Coyote) paralyzed from the waist down in a wheelchair, and his unexpectedly beautiful sexpot wife Mimi(Emanuelle Seigner).Oscar senses a voyueristic listener in Nigel after taking note of the obvious attraction he has for his wife.  Oscar invites Nigel to join him on board as he weaves the fairy tale start of how such an unlikely couple came to be.  While we listen and watch in flashback, Oscar spins tales of obsession at first sight, an affair of wild passionate lust, a turn to kinkiness followed by boredom, and last but far from least, a two-fold twist of power within the relationship that changes everything.Peter Coyote  plays his role as Oscar the narrator, in a wonderfully slimy and of course ""bitter"" way.  It's hard to decide if you hate him,  feel sorry for him, or a bit of both.  Hugh Grant is suitably uptight in the proper British stereotype, as Nigel.  While he claims to be thoroughly offended by Oscar's rantings,  his ""virgin"" ears keep begging for more of the same.  Kristin Scott Thomas plays Fiona, the proper English wife of Grant's Nigel.  Up until the ""bitter"" end, she is disgusted and suspicious that her husband is having an affair with Mimi, whom Nigel obviously finds to be a fascinating and mysterious creature indeed.  Apparently, he's not the only one, as you'll see. Oscar dangles her like bait, and Nigel is hooked.  As each intallment of Oscars story is told, Nigel becomes more and more desperate to uncover the mystery. Oscar relishes the sadistic hold he has on Nigels attention. He is like a drug dealer doling out doses of Mimi to an increasingly desperate imagination.Seigner, a distinctive beauty, who happens to be Polanski's wife, is almost unrecognizable from when she appeared in Polanski's ""Frantic.""  Compared to the skinny waif she'd been then, she is definitely and appropriately voluptuous here. A few extra pounds never looked so good, or worked so well. The role of Mimi calls for a total woman with femme fatale curves.  When you view this film for yourself, you will understand what I mean.One thing is for certain, with ""Bitter Moon"" you feel like YOU'VE been in Nigel's shoes along with him.  You will also relate to Nigel because this film will most likely shock, perhaps offend as well too, but like Nigel, you WILL keep coming back for more.",Bitter Moon VHS
22239,I can only echo the sentiments already expressed.The single star is for technical merit.The shows deserves 6.0 stars.What a waste of silicon.,N/A
712194,"I'm not going to go on and on like i usually do because words can not discribe how sick and funny this film is. Seeing that this film comes from the brains of DeVito, your in for a rare treat of real sick demented belly-gut laugh humor.I have a great respect for Ed Norton as an actor. I believe he is one of Hollywoods most gifted and veritile actors to ever come down the pike. In this film you'll see even a different Ed Norton,,,,a real sick Ed Norton. He is GREAT!Can't wait for the DVD!",Death To Smoochy
705084,"I bought a bootleg copy of End of Evangelion a couple of months ago and read the English script online, so I am qualified to write this review.  To make the biggest clarification, episodes 25 & 26 are both about instrumentality yes, but absolutely DO NOT end in the same manner.  The outcome for Shinji is DRASTICALLY different, no spoilers.  To be honest, the series of Evangelion is the best thing I have ever seen.  It's shocking portrayal of humanity and incredible action scenes kept me riveted for months.  But, I could not stand episodes 25 & 26.  The psychological viewpoints Anno throws on us like the belief that others around us create the image that we call self make me croak.  While this may be true, Anno states that if no one else was around, our image of self would dissappear.  He also states that we can change our viewpoint on reality and just be happy if we change our perspective.  I'm sorry but this is all flawed theory.End of Evangelion, while maybe being Anno's hate letter to fans, is a much more enjoyable and CLEARLY THOUGHT OUT ending.  I bought Death & Rebirth just the other day and I must praise Manga highly for the care they gave my beloved series.  Who cares if French and Spanish aren't included, the original Japanese is what the series should be viewed in.  Even so, the English voice acting has improved, dare I say.  Even Tiffany Grant, the unbearable English voice of Asuka improved to listenable quality.  Still, the Japanese voices are far superior.Without giving away whole plot lines like some reviewers, let's just say you'll want to buy this DVD to see one particular EVA battle.  The animation is beautiful and some of the computer added effects are jaw dropping.  The only problems I have with the plot is that Anno uses real live video in one of Shinji's mind babbling scenes.  I hate when director's meld fantasy with reality.  I thought the way in which it was done was distasteful.Anyway, this movie will not give you closure.  In fact, if we set up a web-site and everybody wrote in how they wanted Eva to end, I bet every single person's response would be different.  I do consider this movie to be one of the greatest works in not just animation but in entertainment. I will accept this ending, but I wish it never would have ended :).",N/A
104810,"There are many lengthy, detailed, and generally fine (positive) reviews here for the movie, one of my top-ten all-time favorite horror films, and justifiably lukewarm or negative reviews of the DVD itself (nice print, virtually no extras, shoddy packaging), so I won't reiterate them at length, but endorse the general consensus. Movie: Fantastic! DVD: Eh! The main piece of crucial info I wanted to add, that I didn't see anyone else mention here, is that the brief shots of spurting blood seen during the staking of Lucy ARE intact here. They had somehow been excised from Warners' previous VHS issue of Horror of Dracula, rendering that edition null and void for hardcore fans. Whether intentionally or through dumb luck (in Warners' case just as likely) the missing footage has been reinstated, so Hammer fans can relive the moment in digital clarity! Enjoy!",N/A
223037,"Originally dubbed the 'Slow Motion Picture' by even die hard Trekkies, the first Star Trek movie was a ponderous, plodding and protracted affair rushed into cinemas as a post-Star Wars special effects showcase. The plot was made even worse by the 1983 re-edit, which added 11 minutes to it's already interminable running time. Now director Robert Wise has re-edited the film, tightening the pace, re-inserted key scenes, enhancing effects and supervising a Dolby 5.1 sound mix. And the result? Well, it's still ponderous, plodding and only slightly less protracted. But there are good points though; the principal actors, (Especially William Shatner) are good in their roles, and Jerry Goldsmith's fantastic memorable score helps events, but it's still a so-so movie, that would thankfully be redeemed by the excellent Star Trek II. Not trying to push the point too far, but I fell asleep the first time I watched this lacklustre entry into the Star Trek cannon. The extra material on the DVD bumps up the rating though, with 3 retrospective documentaries with cast and crew interviews, trailers, 8 television commercials, 11 deleted scenes and additional scenes. Also included are storyboard archives and a new Star Trek series Enterprise promo spot.Impressive extras but it's for hard-core Star Trek fans only.",N/A
690960,"Kevin Kline plays a man who has four months to live and decides to use that length of time to bridge the gap between him and his troubled teenage son, Sam (played by Hayden Christensen, pre-Anakin Skywalker) and build the house he had always planned.  Sam's mother (Kristin Scott Thomas) is at her wits end with her drug using, angst ridden son and agrees to let him stay the summer with his father. While tearing down his old, shack of house (that clearly annoys the neighbors) Kline's character,George, tries to reach out to his son and work through years of neglect that he regrets.  Clearly, as he tears down the walls of his old house, he begins to tear down the walls of hurt that his son feels. The rest of the story revolves around the building of the house, involving neighbors---Mary Steenburgen and Jenna Malone, as a mother and daughter who live next door and Scott Bakula, as a good hearted police man.  Kline gives a very good performance as does Scott Thomas.  The chemistry between the two is very good.  Hayden Christensen shows us that he should have more acting in him once his stint as Darth Vader is over.  He was very good as a trouble young man in this film.  This film will be well worth your time.  Give it a try",N/A
115952,"When I saw this in the theater years ago, my date that night sang along with every song. That was well over twenty five years ago and now I am doing the singing along! This is the very best of the &quot;That's Entertainment&quot; series with wonderful performances by Hollywoods greatest singers and dancers. If you love the musicals this tape is for you - enjoy it!",N/A
587986,"I just picked up this film on DVD having never seen it before.  I wanted to initiallly but missed it in the theaters.  But anyway, I was pleasantly surprised.  This military action drama had elements of the movies Top Gun, Sniper, and Rambo.  As most should know, that the jist of this movie is that Owen Wilson plays a navigator on a two-seat F/A-18 Super Hornet and he and his pilot are shot down on a Christmas photo-recon mission over Bosnia.  The missile evading scene is pretty intense.  You haven't seen jet manuevers like that since Top Gun.Now then the USS Carl Vinson gets the word that one of their planes have been shot down.  The problem is that the war is supposed to be over due to a peace treaty.  To send in a rescue mission and risk confrontation with the Serbs after the treaty would nullify the treaty and extend the war causing even more suffering.  So Gene Hackman's character is prohibited from launching a rescue mission.For those that have seen Hackman's 1988 film Bat*21, might recognize some similarities in how the Carrier tells Owen to move from place to place for pick-up that never comes.  (In Bat*21, Hackamn played a Colonel that was shot down in 'Nam in which he used an overlay of a golf course on the map in plotting his movements).One of the Serbs pursuing Wilson is a guy with an axe to grind.  He carries a high-powered sniper rifle, and we get scenes similar to Tom Berenger's 1993 film Sniper.  Wilson runs from him and gets shot at quite often.The film concludes on a high frozen mountain where one of the ejection seats landed.  Wilson uses this seat as bait to get the sniper guy out in the open.  Wilson suddenly jumps up out of a snow bank and they fight to the death with shades of a Rambo scene.  However, the whole Serb army comes rolling in with armor suport and a platoon or two of infantry.  However by his time, Hackman has 3 loaded gunship helicopters on the way and they provide close air support against the Serbs.  Very fun scene with cool visuals and sounds.This movie uses some very unique camera tricks.  There's several flashback scenes and they use reused footage, but from differnet angles and speeds.  It is very cool.The picture and sound on the DVD is extraordinary.  The picture is very clean and sharp with great blacks and shadow definiton.  The sound, while not as good as Super-Bit titles, is very well mixed.  In action scenes, the bullets whiz by your head and explosions shake it.This movie is a good showcase for Russian military equipment.  At first the F-18 is shot down by an Sa-13 Gopher SAM system.  The Serbs also have a couple of actual T-72s and several BMP-1s.  This movie was made with full cooperation with the US Navy including military supervisors.  So this movie is pretty much technically accurate.Yes, the plot is a bit thin, but how many different ways can you tell a pilot rescue and evade mission?",Behind Enemy Lines
236063,"There are a great number of people who have written reviews trashing Superman III. I realize that the film took a break from the usual story but why is that so terrible? Is it really a big deal that Superman III does not include Lex Luthor or much of Lois Lane for that matter? I thought this movie had a good bit of humor in it. Sure, Richard Pryor has probably had better roles but he did not do a bad job playing his character in Superman III. It was kind of neat seeing Clark Kent fight his opposite personality. The cyberwoman thing was not a big deal but it was somewhat interesting to watch that lady get turned into an outer cyborg of some sort. Come on people! Give Superman III one more chance. If you watch the movie for what it is and not compare it to the other Superman films, you won't be disappointed.",Superman 3 VHS
526683,"The first film in the B.E. franchise gets everything right that ""Phantom Menace"" got wrong.  ""Battlefield Earth"" offers big, bombastic space battles and the most terrifying screen villain (John Travolta of ""Grease"" fame), since Andy Griffith's psychotic turn in ""Spy Hard.""  Not a single frame is wasted, especially in this edited, tightly wound edition prepared expressly for DVD.""Battlefield Earth"" is a spectacular space-age entertainment that polarized the movie-going public and left film critics searching for new, exacting adjectives to describe what they had seen!",Battlefield Earth VHS
293724,This movie was a ton of fun.  The classic scene &quot;Bat Lady &amp; Fat Lady&quot; scene between Martin &amp; Lewis made the picture.  A very young (and quite attractive) Shirley MacLaine adds to the picture with a bit of wit.When I showed this picture to my son he couldn't stop watching it.  Whenever we go to the video store he asks to rent it.  I figure that there are a lot of clean movies out there like this one that kids would love if only we adults would expose them to em.  Of course for its time it shows quite a quantity of lovely ladies.My wife absolutely died over the scene when Jerry tries to get his back fixed.  This will definately be bought for my son's next birthday.  I suggest you don't wait that long.,N/A
515863,"The Esperanto of film narrative appears to be the (male) rites-of-passage.  From Vigo to Truffaut to Yang, from China to Iran to Hollywood, the story of a young boy rising to man's estate is in danger of becoming tediously over-familiar.  Although this is the first film produced by the former Soviet colony of Kyrgyzstan, there is nothing here to scare anyone who's seen 'Stand By Me' or 'George Washington'  - a group of pubescent boys mess about one long, hot summer, splashing about in mud pools, staring rapt at bathing matriarchs, thieving, fighting, going to the cinema, struggling with parents and societal expectations, watching older boys beginning romances.  Like a young Truffaut hero, the title character's attempts to fit in are fraught with obstacles, in particular the fact that he is a foundling orphan, which is crucially brought against him when he beats his best friend for the affections of an eternally-grinning young woman.Yes, we've seen it a thousand times.  What distinguishes a talented director from a hack is the fresh way he finds of enlivening stock material.  Aktan Abdykalyakov is luckier than most, in that his country has never been represented on screen, so this strange new world has an inherent, novel fascination of its own.  Abdykalyakov never allows the necessities of plot overwhelm his evocation of place, a rural village barely touched by modernisation.  Clothing, bicycles, cinema are among the few reminders of the 20th century, as we watch formal ceremonies celebrating birth and death, concentrate on people silently working, beating carpets, creating mud bricks, breaking in horses, gutting fish.  The soundtrack is never a mere backdrop, but has an intense ambient presence: the sounds of birds, insects, wind, trees, water, distant voices all creating a powerful character against which is offset the main narrative.But this world would risk being mere exotic colour if it wasn't for Abdykalyakov's very real skill as a film-maker.  He shoots his story mostly in monochrome, punctuated with odd shocks of colour, usually symbolic.  This can have a startling, epiphanic effect, such as the hushed, black-and-white open-air audience watching a colour Bollywood musical; or the Paradjanov-miniature in which a brightly-coloured kingfisher hits against a darkly-framed window.  Alternating static compositions with long sequence shots, Abdykalyakov achieves some extraordinary effects with light, whether it is a child playing with a mirror, or the otherworldly fade-outs accompanying threshold rituals.  The most amazing sequence in the film sees a young boys' fight in a snaking river played out and spent as the sun dazzles the splashing of water; as the combatants lurk off the frame, the camera stays on the river and the increasingly prominent natural sound, in a Renoir-like tableau of quiet dignity.",Beshkempir: The Adopted Son
22248,"This set represents the first 13 episodes (there are about 89 in all) and each is truly excellent. If you like your satire, get this. If you never saw the show when it was on HBO, get it anyway.One niggly little flaw was that the 3rd DVD disc only showed a few available episodes and a very small 'more' arrow to highlight the fact that there were others on another page. If you miss this, you'll end-up missing the last of the 13 total episodes.This is a sitcom, comedy, soap-opera drama; acting is brilliant.",N/A
704408,"The Rookie can probably be considered as one of the great baseball classics in the likes of Field of Dreams and Bull Durham.  Based on the true story of Jim Morris, this is a moving tale of a man who gets a second shot at a life long dream.  Husband and a father of three, Morris is a teacher at Big Lake, Texas, who was playing in the minor league until he hurt his shoulder.  Now he coaches the school's baseball team, and to inspire his players, he makes a deal with them.  If they are able to win the district title, Morris agrees to try out for the major league.Director John Lee Hancock took his time with the character development, and it pays off as he gives us a tiny glimpse of Morris' childhood, of how much the game of baseball means to him.  Dennis Quaid does an impressive job portraying Morris, I'd even say that he is totally perfect for the role, he is expressive, convincing and the acting just blows me away.  Rachel Griffiths is a good complement as Morris' wife Lorri, supportive and a woman with incredible inner toughness, I also enjoyed her performance.The Rookie is a great family film, and it's immensely entertaining, I highly recommend it even if you're not a sports fan.",The Rookie
341167,"As a film it is the best. Placido Domingo, by far my favorite tenor, sings an incredibly convincing Don Jose. Julia Migenes Johnson, nevertheless, does not sing a suitable Carmen. Raimondi and Esham are good in the supporting roles of Escamillo and Micaela. The movie was filmed on location in Spain, and the atmosphere, complete with large crowd scenes, gravel streets, cathedrals and a bullfight arena, makes a perfect setting. As a film this movie is exceptional. If you look closely, you will see how effectively Bizet's music is played to symbolic scenes. For example, the Overture is played in the first part of the film as we see Escamillo kill his first bull. Appropriately, the ominous Fate theme, which prophetizes the murder and death that is to come at the end of the opera, is played as a funeral procession carries a large idol of the Virgin Mary. Ironically, Carmen herself is in that scene, barely visible among the crowds. Faith Esham holding a Bible, strengthened by her love for Don Jose, sings the most beautiful version of ""Je Dis Que Rien"" amid a rocky, dangerous landscape of canyons, as she embarks upon a dangerous world of smugglers and duelists she is unfamiliar with, that has become the home of the roaming Carmen, Jose and the contrabandiers. The final scene, in which Carmen confronts Don Jose, making it clear that she does not love him and has turned her affection to Escamillo (the only portion Migenes Johnson sings incredibly well), behind the bullfight stadium. Appropriately enough, Don Jose stabs Carmen just as Escamillo has slayed his bull. It is a metaphor for the free-spirited Carmen herself, who is as untamed as a bull and slain by Don Jose, the one man who wanted to dominate her out of his obscessive love. Excellent film. A must see, if anything for the splendor of Placido Domingo's remarkable tenor voice. Five Stars Nevertheless.",N/A
