,reviewText,Title
396416,"This is an absoulte must see!! The historical signifigance alone is worth the price of admission. A true movie lover should see how this one movie alone changed movie production. As well as the brilliance of D.W. Griffith.  Fact is embellished in modern filmmaking so what is the problem with doing  the same earlier. Too many people complain about the racial  overtones....... don't be so thin skinned. Look at it today, Political  Correctness abounds. Check out this movie to see what real acting was all  about.",N/A
282363,"&quot;Here, in the bright, clustered loneliness of the billion, billion stars, loneliness can be an exciting, voluntary thing, unlike the loneliness Man suffers on Earth. Here, deep in the starry nowhere, a man  can be as one with space and time; preoccupied, yet not indifferent;  anxious and yet at peace. His name is Joseph Reardon. He is, in this  present year, thirty years old. This is the first time he has made this  journey alone...&quot; A microbe destroys humanity. Librarian Andro tries  to change the past with the help of an astronaut. First-rate actor Martin  Landau plays the nostalgic mutant Andro (&quot;It's good to cherish old  things... Beauty is always on the edge of being lost.&quot;). I like the  scene in the library when astronaut Joseph Reardon says : &quot;Melville.  Hope proves a man deathless.&quot; And when he goes back to the  time-portal, turns negative and says : &quot;Find Cabot ! Kill him if you  have to ! Kill Cabot !&quot;. Baby face Shirley Knight plays innocent Noel  who is as gracious as a fairy. I like the whole cinematic aspect of this  peculiar episode. Conrad Hall and his uncredited assistant William Fraker  makes their most  romantic cameraworks. They capture the magic sense of  nature : the chase scene, in the wood, shot with a hand-held camera through  leafs and trees.  There are many reflection shots, for instance :  the  camera's reflection in the beginning of the wedding. The close-ups of  Landau's snake eyes are magnificient when he is paying the landlady with  imaginary money. And when he tells his past memories to Noel : the stylish  montage (a chiarusco on the face,  fade overlaped to fast-moving shiny  clouds  and the futuristic barren landscape) that cinematographer Nicholas  Musuraca uses in &quot;Clash by night&quot;. This is also a sensitive  tribute to Beauty and the Beast  with a sci-fi treatment. &quot;It is said  that if you move a single pebble on the beach, you set up a different  pattern, and everything in the world is changed. It can also be said that  love can change the future, if it is deep enough, true enough, and selfless  enough. It can prevent a war, prohibit a plague, keep the whole world...  whole.&quot;",N/A
347984,I loved this movie.....too many good things to mention them all....Bette Midler was terrific (OK...they could have done without the chipmunk teeth) and the plot was the purfect story for Halloween.  Loved the soundtrack  (particularly Midler's &quot;I Put A Spell On You&quot;) which of course is  my primary beef....What happened to it? Wanted to add it to my collection  but apparentally it was never released (although the end credits say there  was one).  Does anyone know out there?,N/A
321664,"Most people reading this are probably already familiar with this 1988 TV movie (that spawned the short-lived &quot;dramedy&quot; &quot;The Bradys.&quot;)The thing is, while this program was played ad nauseum on  TV during the past ten holiday seasons, it was pretty much nowhere to be  found during 1999, necessitating the purchase of a copy.In short, I know  &quot;A Very Brady Christmas&quot; has become required viewing during MY  Christmas season, and if you liked The Brady Bunch at all, it will likely  become part of yours as well.",N/A
457528,"This was the greatest Wrestlemania of all time. The 93,173 fans that were at the Pontiac Silverdome got to witness possibly the greatest match in the history of wrestling. Ricky &quot;The Dragon&quot; Steamboat's win over the  &quot;Macho Man&quot; Randy Savage was unbeliveable. We may never see  another match like that again. Hulk Hogan bodyslamming Andre the Giant and  pinning him was just phenomenal. The other matches were good,but those two  were two of the greatest title matches of all time. If you haven't seen  Wrestlemania 3 than you haven't seen anything.",N/A
471070,"Madonna has always been visionary, in music and in fashion. Her videos are excellent representations of the merger between music and fashion. Highly stylish and fashionable, every Madonna video collection in this collection,  whether fast or slow, brings out the best in Madonna. Of course, the  directors of the videos must be credited too. HIGHLY RECOMMENDED videos  include Rain, Take A Bow, Bedtime Story, Human Nature, Ray Of Light,  Nothing Really Matters and Beautiful Stranger. Of course, it was  disappointing that such celebrated videos like Justify my Love, Erotica, I  Want You &amp;1 You'll See were excluded. Otherwise a FULL 5-STAR  collection!",N/A
226477,"Very funny, I liked it a lot, George Hamilton is hillarious",N/A
31618,"Rarely is the cinematic audience treated to something so fantastic. Dark City is another philosophically-orientated science fiction film, set in a city where the sun never rises and where you can be a different person from  day to day. Unfairly compared to the Matrix, Dark City is more  psychological and ultimately more frightening in its complexity and  strangeness. Rufus Sewell takes the character of John Murdoch, a man who  wakes up with no memory near a dead body, and both the police and a  sinister conclave of men with strange powers on his trail. The whole story  accelerates towards a terrifying and fantastic climax, leaving the audience  with plenty of questions, and thankfully the special effects are not the  true stars, just props as they're supposed to be. A truly brilliant film.",N/A
211557,"The same plot as the first, only this time the dead kid out in the lake grows to be an adult and goes around killing the teens. No suspense, no scares, a shocking plot. Watching this only proves to be a waste of time.",Friday the 13th 2 VHS
251700,"Ten years ago I saw COUSINS at the movies and wondered why, after the first wedding scene, how William Peterson got invited to the second wedding in the film.Lead actor Ted Danson does a good job in COUSINS and his  performance alone makes it worth seeing, if only on cable TV.  Danson could  have played it safe in his career outside of &quot;Cheers&quot;, playing  only Sam Malone-type characters(which he does in A FINE MESS).  But in work  such as SOMETHING ABOUT AMELIA and, in this case, COUSINS, he's willing to  challenge his fans with, to say the least, controversial subject  matter.Despite the premise, COUSINS beyond the kissin' is not too  compelling, except for the late, loony Lloyd Bridges, the above-mentioned  Peterson, and of course Ted Danson.  Give COUSINS a try on cable TV;  perhaps you will like it more than I did.  But if you don't, at least you  will not have travelled to a theatre and spent money, as I did, to find  that out.",Cousins VHS
397962,"I don't care what anyone says; there's no need to compare 1995's Sabrina to the Audrey Hepburn classic. This one, in my opinion, is clearly superior than the original.By default, film as an art form has evolved and matured far beyond where it was almost half a century ago. Unless the original was of undeniable achievement in every aspect from technical to artistic (which the original Sabrina wasn't, if we are being honest), the remake will usually be more refined due to the natural evolution of film making techniques, storytelling, and more sophisticated sensibility. Side by side, the 1995 SABRINA is more clever in dialogue, plot, and direction. Let's not get into how the Hepburn version is better simply because it's the original, or a legendary actress was in it. Remakes aren't inherently inferior, and Julia Ormond is an actress that commands respect, as her acting career has demonstrated. On top of that, Harrison and Greg made much more charming and convincing Linus and David than the original cast.Another touch that made it better was changing Sabrina's Paris trip to becoming a photographer instead of a cook. It gave her so much more confidence and validated her as an individual who's accomplished in artistic achievement, and the artistic endeavor matched her sentimental personality far better.It was  also a great move to have Linus truly be the head of the family by taking out the father. That way, Linus became even more of a figure to be intimidated by, and the weight on his shoulders seemed that much heavier.The original Sabrina didn't do a very good job at convincing us why Linus should fall in love with Sabrina. The 1995 version did a great job showing us how Sabrina managed to melt Linus's icy exterior by being sensitive, understanding, encouraging, and challenging to him.What can I say? I love 1995's version. If you haven't seen it, please give it a try. You will be delighted.",Sabrina VHS
300652,"Why does todays film makers thinkthat they have to use endless gore,violence and sex to get people intothe theatres.This movie proves the point that ifyou have the right actors-Max Schreck et.al. ,right  background,lighting and script you can put together a horror film which  doesnot depend on these things to besucessful.Although plagurism was  involved inthe making of this film it is stilla master piece of its  time.Very disturbing use of lights andshadows and sound and the  excellantpart played marveously by Max Schreck make this movie one for all  young would be directors,actorsand producers to study. a real textbook  example of what can be rightabout film.",N/A
468607,"This wasn't a completely bad movie, but it's not a film I'd want to see again.  It had a funny moment or two, but it was really just run-of-mill and not that interesting.  The acting was fine; it's just that it seems  like there's so many films out there just like this.  Not a complete  disappointment, but once was enough.  I'd give 10 Things I Hate About You  2.5 stars.",10 Things I Hate About You VHS
183551,this is a film that should be a modern day classic. i can not tell this story to friends without crying as this movie did touch me that much so long ago. the theme is timeless and a gospel truth. i wholeheartedly  recommend this film and can't wait to get it to see it again its been way  too long since i have seen it.  i feel this would be an excellent film for  the whole family as it brings forth the true meaning of charity and  sacrifice and all done from a heart that is searching for GOD. young and  old will enjoy and be challenged by this film. it is just a beautiful  story. GOD bless ad enjoy  jb,N/A
427960,"I have often thought of this movie as the best movie ever filmed.  From its opening scene it draws you into the life of a family struggling for its existence against the forces of nature.But it is the actors that make  this film memorable, especially the two boys who are growing into maturity.  Gregory Peck and Jane Wyman portray parents who have had misfortunes and  love their son deeply.  The father-son relationship between Peck and Jarman  is particularly touching.The relationship between Fodderwing (sp?) and  Jarman is remarkable in its realistic portrayal of their close association.  These two young actors deserve applause for their excellent job!The  main events which spur the spiritual growth of Jarman are associated with  his taking of a fawn for a pet.  The scene in which Fodderwing's name for  the pet is given to Jarman is one of the most touching I have seen on the  screen.This is a movie I will always treasure.",N/A
398201,"Licence To Kill is a more adult story than many fans were used to when it came out. This film, along with On Her Majesty's Secret Service, had parts in it where  Bond actually became a real person. He had emotions, and his  quest for revenge is because of his love for his friend. The weakest link  has to be Dalton though. He had no personality. He played the Ian Fleming  Bond well, but even Ian's Bond needs a little humor or charm.  Still, it  does have one of the most romantic endings of the series. Cary Lowell makes  one of my favorite Bond girls. &quot; If you ask me to &quot; has to be the  best song to appear on the end credits of a Bond film. Watch for the  classic action sequence involving Bond pursuing Sanchez in a Semi-Truck.  Unfortunately, the series has only gotten worse after this film. Brosnan  has even less of a personality than Dalton. The new Bond films are over  blown nonsense, and follow cliched formulas.",N/A
188157,"If you are a fan of Celine Dion, you will easily realize most songs she sang here are exactly the same as original CD version. Disappointedly, that means they were lipsynced or dubbed. Moreover, this shows some edited  scenes regardless of music. So seeing this video like a can is not very  exiting. And I don't like the third-rate dancers.",N/A
221582,"One of the reasons I liked &quot;Chinatown&quot; best is that it takes us back to a time when traditional film noir movies were made back in the 1940's.  It owes homage to them, from the style of the buildings and to the  cars and clothing.  I felt like I was stepping into that period of time.  Aside from the &quot;have sex the day you meet&quot; cliche which is  unfortunately in almost every movie, &quot;Chinatown&quot; is believable  and realistic.  The ultimate swipe at realism is the ending, which hasn't  quite pleased everyone.  People need to understand that not only is this  the real world were in, but that Chinatown was where the lead character  Jack Gittes quit working because of it's corruption.  And sadly, that Mrs.  Mulray's attempt to protect the daughter met with death when she tried to  escape, in Chinatown!  &quot;Chinatown&quot; is a metaphor about all that  has happened in the film and in the lives of the characters within it.  That, I feel, is the film's greatest aspect.  As for this DVD, I hate to  admit, it is something of a disappointment, for me anyway.  It does have  some nice things on it: a new Dolby Digital 5.1 soundtrack, production  notes, a trailer, and some retrospective interviews with the creators of  the film.  The film itself has been digitally remastered, making it the  ultimate home video experience.  However, the last time I saw  &quot;Chinatown&quot; was on the big screen, at the 25th Anniversary  screening of the film that sponsored the DVD and videotape release of  &quot;Chinatown&quot;.  There, it was huge, big, and beautiful, preserving  every tiny detail and taking me to a place that movies today haven't taken  me before!  When I played the DVD, it, it just seemed so small, quite a  contrast from the theatrical experience.  At the theaterm the screen was so  big, I wasn't just watching the film.  I felt like I was really there!  I  suppose that is the best they can do with a video release of  &quot;Chinatown&quot;, and you know it's never going to look at good as it  did in the theaters.  Still, I felt disappointed with it.  Oh well, it  doesn't take away from it being a really great film.  &quot;Chinatown&quot;  is still as powerful, as mysterious, and as beautiful a film as it was when  it first came out!",N/A
71623,"Okay.  Forget that review I wrote back then.  The only reason I saw the remake was to see the story, because I'd never seen the original.  And after seeing the original, I really believed that Van Sant had gone overboard.  It's still a good remake to watch, but now I believe it will never measure up to Hitchcock's standards.I'm not saying Vince Vaughn, Anne Heche, or Jullianne Moore did bad jobs, But we didn't need to try and fix it.  Universal could've done a special re-release of Psycho to introduce a new generation of movie fans to Hitchcock's world.  At least Van Sant, who I respect, got newer fans introdiced to hitchcock, even if it meant taking bad press.And having seen the original Psycho so many times on the DVD player, after seeing so many scenes cut or shortened, it feels like you're watching a TV version, which is what it might as well been.  So after seeing the remake which is good, but not that good, go back and see the original.  Uncut, intact, and no one admitted except at the beginning.",N/A
458841,It was like watching a  2 hour saterday night live scit.  It is funny for 2 mins but when you turn it into a movie it becomes as boring as watching the grass grow. (i write reviews and own the long island youth film  society),A Night at the Roxbury VHS
388288,"I just recently saw this extrodinary film and found it to be one of Romans best.Very funny and well told,I'll recommend this film to anyone who has a sense of humor and dosent mind explicit sex scenes.Directed  beautifully with dynamic acting.The story is never boring and always  intreging,my only complante now is where can I find the book this film is  based on.",Bitter Moon VHS
34717,This is one of the worst movie I have seen. Not only is it's story line bad but so are the actors. Brendon Fraiser and Alicia Silverstone play ADAM &amp; EVE ( lol ) and The plot stinks. Its terible!,N/A
328235,"This is the movie that turned me into a Zorro fan.  I was about 10 when I saw it as a matinee on Sat. TV.  Tyrone Power is perfect as Zorro with those lovely speaking eyes and wonderful sword play.  And Basil Rathbone is  the type of villian that you love to hate.  Throw in Linda Darnell as  Zorro's love interest and the you have a great movie.  The humor is what  holds it altogether and makes you want to watch it again and again.  Diego  making his father a little bit crazy and the govenor a nervous wreck.  I  didn't think that they made movies like this anymore until I saw the Mask  of Zorro.  Not a remake, thank heaven, but with the same spirit and fire as  this one.  As far as I am concerned Zorro can ride forever and I will watch  faithfully.",The Mark Of Zorro VHS
20601,"Just because the plot double backs on itself does not make it Pulp Fiction.  It also has people in it, was shot on film and involved a scene in Las Vegas - this does not make it National Lampoons Vegas Vacation. Go  and see Go has been the oft used tag line, unfortunatly the users of such  hackney lines are right on this occassion. And with an old face from Grange  Hill you can hardly go wrong. DVD extras are pretty cool too.",N/A
422164,"I drove 120 miles one way in the South's worst heat wave in decades to see this film...and I'm so glad I did.  Forget all the hoopla about Streep and DeCaprio...this is Keaton's movie from beginning to end.While Streep  and DiCaprio are chewing up the scenery, Keaton steals the show as the  unselfish sister tending to her invalid father and squirrely aunt (a fine  performance by Gwen Verdon).This is not a film to see for laughs or  yuks.  It's a film about the complications of family, aging, coming of age,  and illness....in other words, it's a very intimate look at real life.Keaton left her Annie Hall ticks/wardrobe/affectations at home and  turned in a great performance.  Streep could take lessons.....",Marvin's Room VHS
221874,"The Day of the Locust was made in the mid-seventies, a time where honesty and the nature of people was celebrated, unfortunately Hollywood did not want to celebrate this in itself--for I remember upon its release very  little publicity and marketing.  It was viewed as a major film but marketed  under a &quot;nostalgic entertainment&quot; with a big glossy poster.  In  reality it is probably the best movie ever made of the Hollywood movie  making machine, complete with extras never to be seen or heard from again,  set design flaws that may result in injury yet ones that go unreported, the  need for the studio bosses to socialize with the high life and the low  life.  All of it real, sad, exhilirating and ultimately tragic and  incomprehensible.  John Schlesigner's direction is superb, as is every  performance.  The pathetic &quot;Revival&quot; sequence will be  unforgettable to those who remember them.  So many gems onscreen, I hope it  gets a rebirth on DVD.",Day of the Locust VHS
271275,"The same naive boy from the original is now a man with a wife (Also from the original) who are living in New York and both working for the same tycoon opportunist. When about this time, who should he find at work one  day but his favorite little orphan pet from Chinatown all alone and nowhere  to go. And when a nearby office water fountain gets the cute little thing  wet, the entire building becomes a playground prison to the Gremlin army.  The smart Gremlin is fun to watch as he takes on a role of his own, almost  maching Glover's character. As the usual sequel goes, this one is one of  the best sequels out there but just can't match the outrageous original.",N/A
304339,"laughs,laughs,laughs. you want laughs,look no further",N/A
15024,"This movie was so unrealistic and far fetched it was actualy funny.If you are a very serious person,this movie isen't for you,but on the other hand{hand,get it}if you like gory hypothetical movies IDLE HANDS might have  a few laughs.",Idle Hands VHS
9377,"I have seen this movie over 10 times and I enjoy it every time I watch it.  Julia Roberts, Sally Field, Dolly Partin, Olympia Dukakis, Shirley McClain, and Daryl Hannah give stellar perfomances.  It is not a  fast-paced, full of action movie, but a slower, interesting movie about the  lives of six Southern women.",Steel Magnolias VHS
122386,"Depicting Ira Levin's moder-day thriller novel almost word-for-word, Roman Polanski utilizes shocks and suspense in over-abundence.  As an avid fan of horror movies, &quot;Rosemary's Baby&quot; is the one that scared me the  most!  It's genuinely creepy, not-so-much &quot;horror,&quot; per se, but a  suspenseful shocker that will leave you disturbed for days.  Featuring  classic performances (it'll be hard to look at Mia Farrow any other way  after watching this), fine direction and legitimate scares,  &quot;Rosemary's Baby&quot; is a gothic masterpiece not to be missed!",N/A
507742,"Featuring twenty-one songs, and clocking in just short of an hour and forty-five minutes, this compilation of Duran Duran's &quot;greatest&quot; videos is a much more generous and comprehensive overview of the group's  wildly inconsistent 17-year career than anything currently available on CD.  Well, let's face it, with Duran Duran the videos were always an essential  part of the package that completed the (new) romantic promise of their  already (fairly) good music.&quot;Planet Earth&quot; (from 1981)  looks amusingly quaint now: the Edwardian frill shirts and Kabuki makeup -  along with the stiff-spastic-marionette dancing and Futurist sets - mark  this early clip as a quintessential Blitz Kid time-capsule.The  uncensored &quot;Girls on Film&quot; still arouses us as an ever-dubious  attempt to merge sub-Roxy Music decadence with a barrage of mid-Eighties  Playboy-channel cliches (and I DO continue to relish the sweet sight of  that LUSCIOUS boudoir tart straddling a feather-covered phallic pole in her  sheer black scanties!).  Still, &quot;Girls&quot; never transcends the  surface titillation offered by its self-consciously chic litany of  soft-core S&amp;M-lite posturings, nor does it really have the guts to  explore or confront its own darker implications.The next video,  &quot;The Chauffeur,&quot; is the collection's darkly gleaming gem.  Shot  in intimate, otherworldly black-and-white, this insinuatingly erotic  mini-epic about a femme-lesbian rendezvous at a desolate London underground  parkade in the dead of night is, I believe, this group's musicodramatic  masterpiece.  Fluid, rhythmic crosscutting blends together the stark,  luminous chiaroscuro imagery to devastating effect.  And the ghostly sight  of those three sculptured beauties swaying and undulating in their  fetishistic undress...ahhh, you won't find anything as deeply or blissfully  kinky as THAT on late-night cable these days!The next three clips,  &quot;Hungry Like the Wolf,&quot; &quot;Save A Prayer,&quot; and  &quot;Rio,&quot; are all well-known and still entertaining to watch.  &quot;Wolf&quot; is the best of the three - as yet another tale of lustful  pursuit and orgasmic conquest/submission, it combines cinematic allusions  (&quot;Gunga Din,&quot; &quot;Bridge Over the River Kwai,&quot; and  &quot;Apocalypse Now&quot;) as camp signposts on a journey into the jungle  heart of feral eroticism.  &quot;Save A Prayer&quot; has some nice romantic  images of Buddhist monuments and native youths stilt-fishing in the Indian  Ocean, as well as a few panoramic aerial shots of a sacred plateau and a  final procession of saffron-robed monks illuminated by torchlight.  &quot;Rio&quot; is exuberantly naive and amateurish - this is the one with  them posing on a yacht in the Caribbean, a neat trick which (unfortunately)  convinced many that the group really did inhabit a continuous episode of  &quot;Lifestyles of the Rich and Famous.&quot;&quot;Is There Something I Should Know?&quot; is a rather vague and  arbitrary bit of classic New Wave kitsch-cryptic surrealism featuring men  in Magritte bowler hats and forbiddingly spare Cubist d&eacute;cor, while  &quot;Union of the Snake&quot; is merely a flaccid and indigestible  boondoggle of Oriental menace and crude forced sexuality.While a dandy  little song by itself, the video for &quot;New Moon on Monday&quot; badly  flubs its potentially intriguing premise - revolutionaries organizing an  underground resistance movement in some unidentified Eastern European  police state.  In what has to be one of the most painful moments in all of  music video history, our lads end up feebly pantomiming their exultant  chorus like earnest teenage wannabes at a talent(less) competition...while  several megatons of pyrotechnics detonate everywhere around  them!&quot;The Reflex&quot; is a colorful and well-made attempt at a  fake &quot;live&quot; video - but the teenybopper quotient renders it just  a little cringe-worthy.  The legendary &quot;Wild Boys&quot; now looks like  an hysterically overblown slab of &quot;Thriller&quot;-era excess -  complete with absurd post-apocalyptic jungle-gym-cum-torture-rack sets;  dizzyingly baroque camera angles and vertiginous cutting; snarling,  shaven-headed zombies in alabaster body paint, tribal-dancing and  somersaulting with atavistic abandon; our hero suspended from a tattered  old windmill and...oh, I could go on, but why bother?  On the other hand,  &quot;A View to a Kill&quot; - the famed James Bond theme - compensates  with a simple self-deprecating wit that makes it stand out as one of Duran  X 2's most cleverly inventive and enjoyable videos.  &quot;Bon...Simon Le  Bon,&quot; indeed!After that we get &quot;the new Duran Duran&quot; -  a bit less flashy, a bit more ""mature.""  &quot;Notorious&quot; has some  nice footage of lean, wiry female models jiving and strutting but the video  is ruined by way too many herky-jery camera movements and worsened by  frenzied, dissonant cutting.  &quot;Skin Trade&quot; has a more controlled  rhythm and makes an appealing use of vivid bright colors and matted  backdrops.  &quot;I Don't Want Your Love&quot; is still surprisingly fresh  and fun...perhaps more so than it was the first time around.  &quot;All She  Wants Is&quot; is a vaguely DEVOesque domestic statement with a lot of  blinding, distorted, hypnotic strobe-neon effects and a pretty, pouting  girl that I can either love or leave.The mid-tempo yawner  &quot;Serious&quot; (the only semi-bearable moment from their gawdawful  &quot;Liberty&quot; album) is the most negligible of the bunch here, as is  the rather pointless retrospective sampling, &quot;Burning the  Ground.&quot;&quot;Ordinary World&quot; is a triumphant return to form -  gorgeous, melancholy romanticism beautifully realized with classical guitar  and the lyrical image of a bride wandering amidst golden-toned boughs of  weeping willow trees.  &quot;Come Undone&quot; is another great song,  although I'm not quite so sure about the video.  Hmmm...an aquarium full of  exotic sea creatures, a ginger-haired young siren chained underwater, a  middle-aged dowdy inserting disparate household objects into a blender, a  tortured transvestite confronting himself in the vanity mirror...are these  folks all meant to represent displaced personalities who have ""come  undone""?The recent (and mildly scandalous) &quot;Electric  Barbarella&quot; is a catchy electronic dance ditty that brings Double D  full circle (cf. Roxy Music's &quot;In Every Dream-home a Heartache&quot;).  This last video - about a battery-operated, remote-controlled, life-sized  Barbie-doll that suddenly animates to dizzy, ditzy life - is light-hearted  and witty, it's also perversely, artificially sexy like a Pedro Almodovar  film.  Zap me, Barbie!",N/A
410272,"Chungking  Express is a strange film. This film, directed by Wong Kar-Wai, in an import from Hong Kong. The film deals with two related stories, the second one is more interesting than the first one. This film attacks the  senses. Faye Wang is intoxicating in this noir drama. After this film you  will have a Mamas and Papas tune in your head for a few days, PLEASE SEE MY  OTHER REVIEWS.",Chungking Express VHS
323363,"Mr. or Ms.  DurerOrielThis great trilogy is actually available in widescreen and includes interviews with the pincipals.  You can order it by going to a popular mail order site for books, movies, etc.",N/A
207812,"A piece of one of history's great puzzles falls into place when Kirk's crew comes across the S.S. Botany Bay. The old-style, pre-warp sleeper ship contains the bodies in stasis of Khan Noonian Singh, a genetically  engineered strongman and one of the great leaders of Earth's Eugenics War.  Although disappearing without a trace then, Kahn soon reveals the ambition,  strength and that conquered a quarter of the Earth -- and Kirk is forced to  depend for survival on the dictator's new lover, the adoring ship's  historian and seeming traitor to the crew.",N/A
406122,"Michele Soavi is the future of horror movies,maybe the future of movie making.  Whith his limited budget and his equally limited resources he has crafted a picture that asks what is our ultimate purpose or destiny.  Where do we go when we die,and if there is any chance we can come  back,what difference would we make.  Ultimately this movie makes the  viewer realize,in a subtle fashion,the difference between life and death.  &quot;They all end up here eventually&quot; is a quote from the movie  in a chilling scene from this materpiece.  This movie is more of a  social statement than a horror movie so don't expect dazzling special  effects,but do expect a keen sense of the human condition,ambience,a  terriffic soundtrack,and unforgettable performances from(yes)Ruppert  everett and his co-star Nagi(characters name).  This movie raises the  bar for all movies that come after,and hopefully if more people realize how  genius it is,the future looks bright.",Cemetery Man VHS
393106,"Many people don't rate mallrats as well as the other two films of Kevin Smith's New Jersey trilogy.  I think it's the best, because it doesn't deliberately encumber itself with pseudo-serious and contrived sub-plots  (hetero boy falls in love with homo girl).  Mallrats has the same strengths  as the best Seinfeld episodes, which Time Magazine says might be the best  television series ever. Mallrats is the most entertaining since it's also  the most over the top of the three films, with the same sort of zany humor  as the silent era classics.  Mallrats doesn't try to be anything.  Clerks  and Chasing Amy are excellent films, but they try to be something besides  entertaining.",Mallrats VHS
430996,"This is a pretty annoying movie.  I admit, once in awhile it startles you a bit, and sometimes it's even vaguely funny.  But it's really nearly impossible to get past the oh-so-hip &quot;look at us; we're spoofing  horror films&quot; attitude which is amply in evidence throughout.  It's  not a total waste of time, but that doesn't mean it's worth seeing.  And  really, the best way to see it is on Friday night in a theatre with a bunch  of screaming high school kids.  THAT'S certainly an interesting cultural  experience.  And...be sure to avoid the sequel like a cholera epidemic.",Scream VHS
290920,"As the title character, Matthew Quigley, Tom Selleck, plays an American sharpshooter hired by an Australia landowner, Elliot Marston (Alan Rickman) to kill dingoes. On arriving in Australia, Quigley immediately becomes  entangled with Crazy Cora  (Laura San Giacomo) who thinks he is her  husband. When Quigley and Cora arrive at Marston Waters, he finds that he  has been hired to kill Aborigines instead of dingoes. He objects by  knocking Marston through double glass doors. Marston has both he and Cora  beaten and left in the Australian desert to die. Saved by Aborigines,  Quigley spends the rest of the movie protecting both them and Cora from  Marston ending in an old fashioned OK Corral type shoot-out.The plot is  weak - typical western fare with very good ""good guys"" and very bad ""bad  guys"" - but the actors are exceptional. Selleck plays his typical take all  comers, macho man who can out fight and out shoot any man, but has  absolutely no idea what to do with a woman. His total inability to deal  with Crazy Cora is hilarious and the heart of the movie. San Giacomo's  portrayal of Cora is excellent progressing from crazy to sane as her  relationship with Selleck adds stability (as an aside, there is ~16"" in  height difference between Selleck and San Giacomo, but excellent  photography hides the fact until the end of the movie). Rickman, as always,  is the best bad guy a movie director could ask for. His evil sneer should  be copyrighted.If you are looking for in depth character development,  deep, intellectually challenging dialog, and conscience raising social  statements, you may want to forego this one. If you want a relaxing evening  with enough action to be interesting and comedy to keep it light hearted,  this may well be just the movie for you.I saw the movie both on the big  screen, television and VSH version. The television version stinks. It is so  cut that it completely destroys the movie. The VHS version is okay, but it  just does not do justice to the incredible photography of the Australian  landscape nor the outstanding musical score. I look forward to the DVD  version if it is ever released.",N/A
20654,"This is not a movie for someone from the yuppie or baby boomer generation, more like gen x and y.  People that have been in the drug scene or know something about it, will get the humor in this movie.  If you are against  drugs you will probably not like this movie too much.  Overall it is great  and has a really good plot.  I find it is similar to Two days in the valley  or somewhat like a pulp fiction, same style.",N/A
184275,"And this is no exception. Maybe you just have to see it a few times to really appreciate it. I bought this video when it first came out even though The Gunslinger didn't thrill me when I saw it on Comedy Central the  first time. But after the 3rd and 4th viewing I was howling with laughter.  I love Jake (Wormie) the best. Every time Joel or one of the bots made a  comment about him I just about died laughing. Roger Corman really knew how  to make 'em. And check out the &quot;seething sexual tension&quot; between  Beverly Garland and John Ireland, well... just don't miss this sleeper  episode!",N/A
284605,"Truly one of the greatest MGM motion pictures of the '30s. Everthing about this film from the performances, costumes, sets is top notch. Norma Shearer has never had a more dazzling role and she handles it like a pro despite  being much older than the character, in particular in the early scenes.  If  you like old style truly memorable movie making with every detail given  expert polish and attention then get &quot;Marie Antoniette&quot; for your  collection",N/A
159437,"Anthony Hopkins is great as usual and gives his character depth.  Well written dialogue and story as Alec Baldwin plays the role he's been stereotyped in: the bad guy who isn't totally bad.  The ambiguity of  the final portion left me confused as to what was happening in Hopkin's  character's mind.  Why would he care about Baldwin's character?  The film  is frought with cryptic references and a soul-searching undercurrent during  the fight for survival in Alaskan wilderness.Finally, the bear is  really what the meat of the film seems to be about.  The exciting terror of  outwitting a bear before he has you for dinner.  All else is a bit of  an ill concieved 2nd plot, though the whole effort is worth seeing.  At  least you cant say too much is explained.",N/A
184073,"This collection (which I originally saw on the 4 tape VHS version) seems to be the definitive version of the Titanic story.  What it may lack in excitement, it makes up for in substance.  It seems to be a complete  account, from conception to disaster (and beyond) of this unforgettable  tragedy.",Titanic A&E Documentary  VHS
449896,The best movie I will ever see!  I love this movie.  The actors are wonderful and the movie is beutifully written.  The ten awards are deserved.  This movie will be remembered for all time!,N/A
450036,"I'd say this is the most visually gorgeous movie I've seen in a long time.  The scenes between Redford and the horse are SO lyrical and lovely that you could throw out the movie and just leave in those shots!  Beautiful,  beautiful cinematography.I really loved the daughter in this movie,  which reminded me somewhat of the daughter in Stepmom.  The actress who  plays her, though, does a STUNNING job giving her a bitterness that most  adolescent actresses miss when playing these sort of parts.  In fact, her  character's relationships with her mother and Redford was so compelling  that it quickly overshadows the romance between Redford and Thomas, which  honestly has little chemistry.However, as much as I loved her character,  I HATED Redford's acting as the Horse Whisperer.  He plays the Mystical  Healer with as much cliche and vanity as she plays the daughter with anger  and pain.  Kristin Scott Thomas's acting style is understated and subtle;  yet, to Redford's wooden smiles, she's by contrast a spasm of passion.I still highly recommend the film.  If you swoon to Redford, this will  probably work for you.  Otherwise, you may find Redford's  self-aggrandizement to be a crutch to this film.",N/A
