,reviewText,Title
529999,"I decided to rent &quot;Meet the Parents&quot; from a recomendation from one of my freinds. And it turned out to be a very entertaing, freshing departure from the norm of most comedy's. Here's something i could sort of relate to...well not entirly. But i could sort of undertsand where this guy is coming from. Meets the parents of your love one for the first time, it could be quit tough, i mean trying to impress them, showing them that your willing to go out of their way for their daughter , that you really deserve her. And while trying to do such a thing can be quit troublesome, ..Trust me, i know...boy do I know. And alot what you try to get across comes out the wrong way, not the way you intended. It's either how you come across to the folks, how you talk, how smart you are, your likes, your dislikes, how willing you are, coming up with one single converstation that won't fall flat in the last 2 minutes. And as much as you try, you could never get where you want to go. This could be just as depressing when it comes to acutally talking and trying to impress a girl in general, a girl that seems to like you, but in a way doesn't. Your confused , you don't know what to think, your verbal comunication with her,...can be alot better than it is. The trouble is that you don't know how to fully open up around her. Sure your a nut-ball when it comes being around your best buds. But when your around her, everything is different. Theres a simple joy of seeing her happy, seeing that cute smile of hers'. You try and you try, and from day to day it seems less sucessful, you look back at the days when your did thought were impresing her, and say to yourself.&quot;Maybe I should just give up..&quot; Then your realize it wasn't their doing,..but yours. It's your disadvantage of being who you are. Your shy, your not very good at making conversation, and you then blame it all on yourself. And when that happens depression kicks into full gear. You find yourself doing things that you wouldn't normally do, walking the town for no reason, just collecting your thoughts, as you sip a cold beer. Life can be cruel, but you know what, you are your own worst enemy. Time goes on, and after a while and you don't know what to think. All of this is what this movie represents, while I was watching this, I really felt bad for the guy, but it made me think on how pointless and unmeaningful my life really is. Here is a guy who in the end really suceeded, who acutally made it to FIRST base. This is one of the main reasons what made this movie so charming. And in the end I really felt for them , and i was really happy for the couple. Becasue I was seeing something that will never happen to me, something I yern for. Something that I wish for, with this girl that i really love. There's all these conflicting images, and symbols, one of them being the ex-boyfreind, the competion, the struggle. In my case the boyfriend that has her, and doesn't seem to let her go. But in the end the ex-boyfreind winds up being greatful, forgiving, happy for his new rival. That he is lucky enough to have such a great girl, I tend to feel the same way at times, I think , well as long as she is happy, i'll be happy. And you want to tell her boyfreind that he is the luckyiest SOB on the planet, and he is. This movie is both touching, and flat-out Hilarious. This film is just as much a comedy as it is a Love Satire, and it's a winner in both areas. The peformances are wonderful, Robert De Niro never fails to impress me, one of the greatest dramatic actors who ever lived, and what a shame it would be, when he finnally leaves us, something I would never hope for. And Ben Stillar is just fine as the new forth-coming son-in-law, who brings and air of forgiveness and warmth to it all. All n' all a great, meaningful comedy thats a true winner and , Which i more than recommend.  Cheers,Ash'.Rating: 4 out of 5Grade: B+ 91%",N/A
517668,"My mother and I saw this movie together and we both loved it. I found the tagline quite humorous, &quot;A mother that knows best, but a daughter that knows better.&quot; Natalie Portman is a great actress and Susan Sarandon's role was beyond exceptional. I liked that the movie took place in L.A., because that's my hometown and it made me grateful that I live here.",N/A
242663,"I think this movie good. I wish all of you can see this movie. It is a very good movie. This movie was a lot of fun. I liked watching this movie when I watched it. Well, it really was funny so I thought I would see if anybody really read these reviews. I liked Jane Fonda back in 1966 or at least the movies she was making around that time. This is not like SUNDAY IN NEW YORK, my favorite with her, but you should like this movie anyway.",N/A
350533,"Some people seem to think &quot;L'Avventura&quot; is Antonioni's first 'Great' film. No Way! Antonioni was already up there with the all-time greats with his first two Fifties masterpieces &quot;Chronicle of a Love Affair&quot; and &quot;Le Amiche,&quot; (Glad to say &quot;Le Amiche&quot; is now available in a very good transfer on IMAGE DVD with removeable subtitles in all its rapid-fire Italian dialogue glory which you can freeze and study at your own pace) although he didn't become quite the Revolutionary of Cinema until about the time of &quot;Il Grido (The Cry)&quot; which hinted at everything that soon crystalized on the magnificent trilogy of &quot;L'Avventura,&quot; &quot;La Notte,&quot; and &quot;The Eclipse,&quot; &amp; later even expanded into an almost romantic and transcendent view of the future (through individuation &amp; discarding of outdated myths and customs) in the vastly underrated artistic coup-d'etat of American cinema &amp; all of American commercial culture: the awesome post-Hippie tour-de-force &quot;Zabriskie Point&quot; (a multi-million dollar commercial disaster that severely crippled Antonioni's later ability to raise financing).The superb ultra-dense and illuminating commentary on the first disc of Criterion's &quot;L'Avvenura&quot; by Gene Youngblood (author of the late '60s cinematic theory classic &quot;Expanded Cinema&quot;; for a different take on Antonioni, that goes even deeper than what Youngblood has to say on this disc without becoming didactic or pretentious in any 'film-or-art-school gibberish' way, you cannot do much better than William Arrowsmith's long essay in &quot;Antonioni: Poet of Images&quot;;), that alone, along with the pristine transfer of the film itself (only one negligable line in the final party scene which they've reduced to an absolute minimum) would easily be worth the price of 4 movie tickets.But you also get a second disc which doesn't have too much on it, but what it does have is fantastic: a rare 1 hour mid-'60s French documentary on Antonioni &amp; Jack Nicholson's passionate reading of 3 of Antonioni's most insightful essays (and later a recalling of a hilarious incident on the set of &quot;The Passenger&quot;).Now, for a superstar like Nicholson (who has never embarrassed himself as an artist or sold-out to the Hollywood mainstream despite a thousand and one opportunities &amp; made the producers of &quot;Batman&quot; pay points through the nose for agreeing to appear in that fluff piece) to take the time to pay his respects to a director he truly admires, and promote the sale of this DVD, should teach some of the younger generation of actors something (or even Robert De Niro, who has for many years now, it's pretty friggin' obvious, gone completely mainstream, and is busy doing DVD commentaries for awful pieces of unfunny, brain-dead commerical putritude like &quot;Meet the Parents,&quot; that didn't need his commentary to sell a zillion copies!)! The documentary is in Black and White and among other things which are of supreme interest for cineastes, are the rare interviews with Cesare Zavattini (one of the founders of Neo-Realism), Ennio Flaiano (Fellini's and Antonioni's co-writer), Giovanni Fusco (the Rolls Royce to Ennio Morricone's Ford Mustang in the Paisano hierarchy of film composers), Monica Vitti (at home, in the early '60s with Antonioni himself, who doesn't talk to the interviewer &amp; only throws in an occasional comment!), and Fellini (taking a break from filming &quot;Juliet of the Spirits&quot; to talk to the enquiring interviewer about his friend &amp; co-writer on &quot;The White Sheik&quot;). There are some rare, very revealing shots of Antonioni directing films which give you a rough idea of his style of interaction with cast and crew (in one scene, he is shown directing Princess Soraya, the former wife of the Shah of Iran, whom the Shah had divorced for not having borne him a son!). Last but not least, we also get to see the ridiculously vulgar American trailer for &quot;L'Avventura&quot; that tries to sell it to 'high-class' American audiences as some kind of 'sophisticated' European sex-exploitation film by showing every 'provocative' little snippet in the entire film!",L'Avventura VHS
230698,"That's the way this film was advertised when it came out in 1981, in the classic Universal monster sense ""a monster movie.""  As a child of divorce, I had a weekend Dad that would take my sister and me to any movie regardless of rating (well, within limits) and this one scared us silly.  I remember sitting in the theater and watching the transformation (having seen Lon Chaney Jr.'s transformation in ""The Wolf Man"" I was familiar with the lineage of the genre and the example this film had to live up to... having seen ""The Howling"" later (not much later, as the films nearly competed with each other theatrically) I was a huge fan of Rob Bottin and his mentor, Rick Baker (not to mention the late, great Dick Smith and the master of splatter, Tom Savini), I was just glued to the screen during one of the coolest effects of all time, just awed by what was happening, and just freaked at the believability of it all when compared to the stop-motion transformation of the Chaney makeup) not to mention the scene with David Naughton (""be a Pepper! Drink Dr. Pepper!) and Jenny Agutter in bed (not to mention the shower)... yowza! (Well, I was 11).The only thing that's ever bugged me about this film is the lack of what's supposed to be a supremely gory scene that Landis cut out because it overwhelmed the scene that came after it (supposedly, audiences were so grossed out and shocked that they babbled through the entire dialogue scene that followed David waking up in the wolf's pen at the zoo): the scene was the expanded murders of the bums by the dock, and I don't think it makes it to this new DVD version of the film (which is a bummer, because the expanded gore in Verhoven's Robocop (Criterion edition) actually plays better than the MPAA approved version).In any case, this is a truly great ""monster movie"" in every sense of the word... it's gross, funny, sexy, exploitative in many ways (the book ""Splatter Movies"" calls it gore porn), truly a Landis film by dint of it's ""in"" jokes and orgy of automotive mayhem, and it offers great acting and casting (even in small roles like the Pakistani shift worker at the hospital and the punks on the London Underground).  Just an all-around fun movie, with truly amazing, and Oscar-winning effects (still looking awesome and believable... nothing digital comes close!!  I'll say it again: digital just ain't there yet... the transformation looks bone crunching, painful, horrific, and stretches the imagination in more ways than one).  Bottom line, I've waited for this damn DVD forever... the first edition DVD was slop and went out of print so fast, I was lucky to find a video store copy to rent.  No extras on that one... but this one is the one to own.",N/A
531485,"My gosh,, Billy, Billy, Billy,,  I didn't think too much when I picked this one from BlockBuster, but not only I watched it 3 times in a row, also purchased it the day I rent it.  I frankly don't know where to start with,,  The story itself is pretty interesting;a british boy, who lives in this small coal mining town with intensified strikes going on, happens to find his hidden talent as a ballet dancer.It is a very powerful movie because it gives out this inspiration, motivation, little push to change your life if you are caught up with the situation/circumstances.  I'm not joking here, but I literally packed all of my video games and systems (which happen to be my precious collection over years) to sell them and move on to be a determined law school student,,(which ended up in unpacking everything i've packed..it was so close though,,).  I mean, I could never ever picture myself throwing away my precious game collections, but this movie actually persuaded me to throw them away to dance for my own dream, almost.  This movie shows a burning desire of a boy, (hold it right there!) you see, do you know what it feels like to have that burning desire? that you wanna do something so bad yet you are strained by your own family,,  This movie did an excellent job on building/developing the struggle by Billy with the family, outside, and himself.  man,, this boy surely knows how to dance,,let me tell you that-  (I'm seriously considering of registering a dance class, though i'm not much of a dancer)I absolutely agree with the other reviewer who said that this movie was overlooked during Oscar ceremony.  I don't know about you, but i couldn't understand why the Billy Elliot wasn't picked as a best movie, well at least it's better than Gladiator.  This already maginificient movie with struggling, dancing, maturing boy, is again solidified with the father's decision to sacrifice himself utterly, i mean utterly and vague touch of Billy's gay friend, who adds more to the depth of the story with this faint scent of nostalgia.Aaahh(sigh),, I literally watched his dancing scenes more than,, i don't even remember,,  But this boy, who wants to be a ballet dancer, will either make you cry with tears of determination or give that warmth that you haven't felt for a long time.Hey people, dance like Billy, dance like Billy to go forth to reach for your dream regardless of the struggle, obstacle, and circumstances,, if Billy can do it, then you and I can do it  =)",N/A
387228,"This is my all time favorite movie. I laughed so hard at this movie the first time I had to go back to the theatre 3 more times to catch everything the cast of wonderful actors was saying.  There is so much talent in this film you can't help but love it.  This is about one woman, Julia Roberts, catching her husband, Dennis Quaid, in an affair and then wondering where everything fell apart. She struggles to regain her own idenity while growing into the adult she needs to be. It is so funny you'll have tears in your eyes.  Watch it just to fill in this &quot;Call him up and ask him what his favorite thing to eat is and if he says &quot;  &quot; then tell him to come right over. You'll fall out laughing.",Something to Talk About VHS
287724,My Mom pointed me toward the Thin Man (among many other wonderful classic films) and I became an instant fan.  I am desperately awaiting the studios to release the whole series on DVD and bring some light to this wonderful cast and stories.I am in love with Nora!!!!!!,N/A
214412,"This movie could have been great. many haven't given it a chance due to poor acting,production, and too many random kills. But it has a good storyline if they had expanded on it. It focuses on tommy, played brilliantly by John Shepard, who can't get Jason out of his mind. Meanwhile a fake jason is on the rampage who is finally killed by tommy. at the end tommy dreams of killing the heroine then wakes up and hides under the jason mask. it is pretty clear this was mean that tommy would be the new killer. if only...",N/A
564571,"This movie is just plain fun. The main story line is about a small town girl named Violet, who wants to be a songwriter. She moves to New York for her dream to become a songwriter, she gets robbed and becomes desperate and gets job in a bar ""Coyote Ugly"" because she wants to make it on her own. Has sexy girls dancing on the bar and songs that make you want to buy the sound track. This movie is a hidden chick flick for guys. Everyone should enjoy this movie. I highly recommend it!",Coyote Ugly
283872,"I love this movie.  I thought POLTERGEIST III was a pretty good end to the trilogy.  So what if they went low budget this time?  It still turned out pretty good.  The only complaint I have is the lack of Jerry Goldsmith's original score.  Jerry Goldsmith is a big-budget composer, but this was a low budget movie, so Joe Renzetti (1988's CHILD'S PLAY) was called in.  The least he could have done was reprise &quot;Carol Anne's Theme&quot;.  However, there is a sweet 2nd theme for Carol Anne at the end, so I guess that is a farily well make-up.The reason why Scott was missing at the end is because they had to re shoot the end.  The girl in Nancy Allen's arms wasn't even Heather O'Rourke, due to the young actress' death.  The cast and crew wasn't exactly in the best mood, because of this.  They just re-shot the ending and did not even give a second thought to Scott.  It was just too depressing.  Let's just say that he ended up back with his family.To sum this movie up, it is basically the same thing as the first two, same formula.  Just replace Steve &amp; Diane (Craig T. Nelson &amp; JoBeth Williams) with Pat &amp; Bruce (Nancy Allen &amp; Tom Skerritt), replace the suburban neighborhood of Questa Verde with the urban city of Chicago, and replace upbeat orchestral music with more subtle electronics, and you've got POLTERGEIST III!In conclusion, I highly recommend this movie for you if you liked the first 2.  It may seem very different due to the lack of the things mentioned above, but is still a very fun film to watch.  There is no better end to this wonderful trilogy!This review is dedicated to the memory of Heather O'Rourke:(1975-1988)",N/A
215485,Coppola must be getting marketing advise from George Lucas.  Not surprising Coppola is a bum buddy of George.,N/A
36735,"I read the book first - and it was fantastic!  The movie does it justice, which is not usually the case with books turned into movies!  Bravo to Tom Hanks who seems to add magic to everything he touches!  Great cast, great story, great movie! Read the book first, just because it's worth the read...but absolutely see the movie.  You will laugh, cry and then sit in wonder as this amazing story unfolds!",N/A
460653,"Few animated films can be comfortablly labeled &quot;important&quot;.  Mamoru Shinzaki's &quot;Barefoot Gen&quot; is, without a doubt, one of these films.  Based on Keiji Nakazawa's poignant graphic novel, the film tells the story of a family and how their lives are affected by the atomic bomb dropped on Hisroshima in 1945.  Shinzaki perfectly adapts Nakazawa's somewhat akward style of drawing and adds dimension to these already strong characterizations.  The animation is a bit on the stiff side.  The style of animation looks a bit like what we stereotypically think of when picturing anime.  While there are moments of great beauty and grace (mostly in the film's backgrounds), the animation is closer to Speed Racer than Princess Mononoke.  The film elegantly re-tells Gen's tragic story of survival, streamlining the narative for the big screen.  Missing from the film are several charming vignettes as well as two of Gen's brothers.  Focusing mainly on Gen and his actions and responses, the film loses some of the comic's political vigor but retains a strong voice against war.  Never is the film anti-American.  It matter of factly cries out against the pointlessness of war.  It is mainly through the horrors witnessed in uncompromising graphic detail (even more so in the comic) that this message is most vivid.  And yet Barefoot Gen is ultimately a story of survival.  Gen is a hero and his actions speak of the amazing potential of the human spirit when faced with the unspeakable.  The only thing you will be longing for after the film's somber closing is more.  Like &quot;Grave of the Fireflies&quot;, &quot;Barefoot Gen&quot; is more than worthy of a spot in any collector's library.",N/A
571789,"I just finished watching this movie for the second time, and it still wowed me. The wacky, off-beat script is handled perfectly by an outstanding cast, and one cannot help but be drawn into Nurse Betty's touching journey to find another, only, in the end, to find herself.I sat in awe of the superb performance given by Renee Zellweger. The movie is worth buying just to see what a fine actress can do with a challenging role. Wisely, the director gives her the camera, and the results are magnificent.Sincere and balanced performances by the entire cast make ""Nurse Betty"" a fine example of ensemble acting at its best.I greatly admire Morgan Freeman, and he, as usual, gives a wonderful performance. Greg Kinnear is also to be commended for the absolute mastery of his character. His work with Renee Zellweger is of the highest calibar.I was particularly moved by the scene in the car when Renee Zellweger talks with Greg Kinnear about a day she spent with her mother - what a wonderful moment of superb acting.I was also impressed by the fine use of music in the film to help create mood.This is a movie not everyone will like, but I think it will hold a special place in the hearts of those it touches. The only negative thing I can say about the movie is the needless use of profanity. It added nothing to the film, and hurt a lovely script. Bravo, for ""Nurse Betty."" Thanks for a great movie.",N/A
297877,"I highly recommend this film.  It is very entertainng,and has some great song  and dance numbers.",Daddy Long Legs VHS
178152,"This Gun for Hire was based on the Graham Greene novel A Gun for Sale and was considerably toned down and glammed up for the early 40s movie going public. Not that there's anything wrong with that.I found this movie rather enjoyable, it is easy to see why Ladd and Lake were made into a screen team. They are supported by Laird Cregar as a plotting spy with no stomach for violence and Robert Preston as Veronica Lake's cop boyfriend. Alan Ladd steals the show as Raven, a killer for hire who really only likes cats. (as a cat lover, I was automatically more sympathetic to him) Cregar's Gates betrayed him to the cops and now he wants revenge.Raven and Lake's Ellen, a nightclub magician, cross paths throughout the movie and she begins to strip down his tough guy veneer to reveal an abused childhood. Armed with her brains and a considerable amount of flag waving, Ellen tries to persuade Raven to give up his vengeance and uncover an Axis plot.Ladd, Lake and Cregar are all marvelous but the usually wonderful Preston (best known for his smooth con-man in Music Man) isn't given much to work with and his cop character feels flat especially next to Raven.This movie is really a must-see for any fan of 40's films and even with its flaws (I also found the final image to be annoying and totally against Lake's independant character), it is still a pleasant way to pass an evening.",N/A
569063,"If you're at all familiar with the wonderful series of BBC adaptations of Agatha Christie's Hercule Poirot, then you don't need me to tell you that David Suchet is the walking embodiment of the character. Though the case, Christie's first published mystery, isn't one of her most baffling (go to THE ABC MURDERS also available on DVD for that), it is certainly full of the author's well-known devices: a murder by poisoning (Christie was a poison expert having worked in a dispensery during World War I), a suitable cast of suspects who we inevitably learn all had reason enough for wanting the victim dead, and the studied investigation by our Belgian sleuth with the usual endearing incompetence of his friend Arthur Hastings.These BBC adaptations are beautifully made, faithful in their period touches (though, of course, Hastings and Poirot don't look any younger here than in their later adventures which take place at least ten to fifteen years later), and the casting as always couldn't be better.Though lacking much in the way of supplements (the information on Agatha Christie and David Suchet is repeated on each disc in the series), the clarity of the picture and clear sound (alas mono) make owning these DVDs a must for mystery lovers.",N/A
21784,"I recently saw this film with 3 friends and as usual they were shaking there heads in confusion and I was left in awwww of a modern classic . Cecila Roth once again gives another powerful performance ,my only complaint is I wish the wonderful goddess penelope cruz would be pickier about some of the movies she has done stateside",N/A
276565,"Conventional opinion in the realm of Marx mania targets this movie as inferior. It is ironic that top-of-the-line MGM was partly responsible for diminishing the later Marx magic by teaming silly scripts and moronic musical numbers with the lunacy of the Marx screen persona. This tone-deaf creative acumen relegated Messrs. Marx to lesser material in their last three films at the studio. Take courage; not all is lost. Looking past the annoyances of Kenny Baker's unfortunate singing and the goofy dancing horse number, we can see Marxian mirth in good health. Groucho, without an ID badge, tries to board the circus train guarded by Chico, and we are off to more classic comedy. As Groucho and the guys try to obtain an incriminating cigar from a thieving midget, Marx mayhem prevails. The spirited performance of ""Lydia the Tattooed Lady"" is also a definite plus. Harpo struggles, at times, to find something relevant to do. His pantomime antics do not always make sense within the! context of the action. However, Harpo's mischievous elfin qualities sparkle as he and Chico search the sleeping strongman's room for the missing money. Despite a bias against intrusive musical numbers..., Harpo connects with the singing and dancing African-American kids in a way that illustrates that his otherworldy perspective truly transcends mere racial barriers. His harp solo punctuates this segment nicely. Margaret Dumont is again on hand as the hilarious target of Groucho's barbed zingers. Even with its faults, this is an enjoyable Marx Brothers jolt for fans of classic comedy. Fast forwarding through the dull spots makes multiple viewing a treat. ;-)",N/A
7930,"If you're a fan of the French comic &quot;Metal Hurlant&quot; (or its English edition, &quot;Heavy Metal&quot;), then you're the perfect audience for this marvelous piece of comic art brought to life. Bruce Willis is in his element playing the reluctant hero living, plucked from his life as a taxicab driver to save the world from destruction. Milla Jovovich is superb as Leeloo. Gary Oldman is absolutely marvelous as the trancedentally evil Jean-Baptiste Emmanuel Zorg.&quot;The Fifth Element&quot; never takes itself too serously, and indeed there are a number of wonderfully comic moments. Buy it, and save it for a dark winter weekend when everything outside is frozen slush and you need a bit of adventure and silliness to cheer yourself up.",N/A
569934,"Set in south London at the end of the last century, Michael Winterbottom's Wonderland follows a few days in the lives and loves of three twentysomething working-class sisters (Gina Mckee, Shirley Henderson and Canadian actress Molly Parker who are all excellent).  Winterbottom's free-form directorial style is reminiscent of mid-'70's Altman/Rudolph ensemble work like Welcome To L.A.And If the intimate use of camera and razor-sharp editing are not enough, Michael Nyman provides the film with one of the best music scores in recent memory (or perhaps since his work on Gattaca).Paul Thomas Anderson probably wept  the day he realized just how gracefully one can absorb the spirit of Short Cuts without drifting to the contrived, incoherent excesses of Magnolia.",Wonderland
676249,"The ghost of John Newman Edwards must have had a hand in writing the script. The movie is pure legend, with not a shred of history allowed to intrude. I liked it. It worked because they didn't try to play it too seriously. This was the flaw in the Rob Lowe/Bill Paxton movie &quot;Frank and Jesse&quot;--they tried to make us take their hopeless mangling of history seriously.&quot;American Outlaws&quot; played it for fun, adventure, and legend. It covers only a single year time span during which time they seem to have robbed every bank in Missouri. Busy boys. The gang was also a sensitive, nurturing gang to the lesser-known members (funny scene).I can't possibly list all the diversions from actual history they made as they barely ever drifted even close to reality. Cole Younger would have hated the movie--they had him portrayed as the dumb guy. Frank was the smart one, and Jesse, of course, was the cute, dangerous one. The Irish guy who played Jesse did a good job. He didn't sound like he was trying to overcome an Irish accent, did a good, flat American, but he didn't really sound like anyone from Missouri either. He almost miraculously managed to always have that ever-so-manly two-day growth of beard ala Miami Vice.The setting was the film's biggest weakness--it looked much more like California than Missouri. Way too brown and dry, wrong kinds of trees. The town of Liberty looked like a generic Hollywood western town set, not at all right.So, I recommend &quot;American Outlaws&quot; as a fun action movie, _not_ as history. They did use the perils to returning Rebels pretty well at first but soon lost that to the whole purely fictional railroad plotline. Don't expect anything like &quot;Ride With the Devil&quot; out of this (though there is a nifty battle scene at the beginning).",N/A
532436,"Writer/director Night Shyamalan had a hard act to follow after his success with ""The Sixth Sense"", but he outdid himself with ""Unbreakable"", a film I liked even better.  This is an outstanding tale that incorporates fantasy, adventure, suspense, mystery, human interest and a complex character study of a man coming to terms with an unusual gift.  The story maintains its intriguing edge throughout, and just when the viewer thinks the last surprise has been revealed, another leaps forth.  The ending is fantastic, and will certainly surprise anyone who hasn't been tipped off.The direction is superb in every aspect.  The photography is outstanding, with creative use of the camera that enhances the mystery and drama of the film.  Though some have complained about the pace of the film, I found it to be necessarily deliberate, avoiding the temptation to rush through the psychological elements and heightening the suspense.  The direction of the actors is also smartly done, with everyone working well together creating a realistic feel despite a story that flirts with fantasy themes.Bruce Willis can't seem to do a film lately without a kid to play opposite.  As was the case with ""Sixth Sense"" and Haley Joel Osment, he works well with Spencer Treat Clark in this film.  The scene where Clark confronts him with a loaded weapon will nail you to the wall.  Willis plays the part just right with a combination of skepticism and curiosity that makes his transition from regular Joe to action hero extremely believable.Samuel L. Jackson knows only one way to play a part and that is flat out.  Once again he delivers, with a darkly enigmatic character that makes the entire mystery work.  Jackson's talent and intensity again makes me wonder why he has only been nominated for one supporting Oscar (""Pulp Fiction"").  Robin Wright Penn rounds out an excellent cast with a solid performance as Willis' wife.For anyone who enjoys a good psychological thriller this film won't disappoint.  I rated it a 9/10.  It will keep you guessing and intrigued throughout.",Unbreakable
519007,"This movie is nothing you would think it is about. I rented it with a very skeptical mind, and I came away astounded. I'm not suprised that women haven't liked this movie very much, and I've concluded it is generally a movie for guys. It focuses on a turning point all men face, the transistion from early twenties to adulthood. In our culture, we often neglect questions of identity, and we typically indulge in consumerism as Ed Norton's character does in the beginning. Then comes along Tyler Dirden (Brad Pitt) who challenges Norton's life. Implicit in this is a string of doubts: I was a boy, then a teen, then young, now a man, and that means? where did that go? why did it go? It is like a midlife crisis 10 or 15 years too soon. This movie tries to reinforce that it is better to establish identity than to worry about other people's perceptions. Indeed, the characters go overboard on this, but I doubt most people will go that far. If people just look behind characters' motives and try to see the lingering doubts, the movie becomes far more intelligible and less of a macho bash.",N/A
543798,"When I saw the first movie, I thought it sucked bigtime! Not only because it was just not mature at all, it was just of the not so intelligent nature.The second movie on the other hand, still has that macho male humour, but does have room for some romantic, and touching moments as well. The movie is so much better than the first movie, that this is in fact the first time I think in my history of movies that a sequal is better than the first movie.Plenty of laughs, adrenaline pumping music and behaviour, but also with a pinch of romance, and heart which the first movie lacked.Great movie, with a &quot;parental discression should is advised&quot; note",American Pie 2 Unrated Edition  VHS
579562,"Lorna Doone is based on the 17th century English novel by R.D. Blackmore. It tells the story of the feud between the once-noble, banished Doone family and the honest, peace-loving Ridds. John Ridd's father was murdered by the Doones when he was young but John's hatred of the Doones is tempered when he falls in love with the beautiful Doone &quot;princess,&quot; Lorna.  Lorna and John's love blossoms but Carver Doone - the future head of the family - vows to do everything in his power to make Lorna his wife.  Trouble and fighting ensues and secrets about Lorna's birth surface which threaten to divide her from John forever.This production is brought to us by the A&amp;E/BBC team - the same creative minds behind the 1995 &quot;Pride and Prejudice.&quot;  Young newcomer Amelia Warner is luminous and enchanting as Lorna while the handsome leading men - Aidan Gillen (&quot;Circle of Friends&quot;) and Richard Coyle (&quot;Wives and Daughters&quot;) - turn in powerful performances as the blackhearted, obssessive Carver Doone and honest, kind John Ridd.  Barbara Flynn (&quot;Wives &amp; Daughters,&quot; &quot;Cracker&quot;) as Mrs. Ridd, Michael Kitchen (&quot;The Buccaneers&quot;) as Judge Jefferys, Martin Clunes (&quot;Shakespeare in Love&quot;) as Jeremy Stickles and Peter Vaughan (&quot;Our Mutual Friend&quot;) as Sir Ensor Doone are excellent in their supporting roles.  The film has a strong resemblance to the sweeping romance and powerful action scenes of &quot;Braveheart&quot; (without the gore).  The story moves quickly and keeps the viewer engaged and interested.  The costumes, acting, production values and music are all excellent.  I was glued to my seat for the entire 2 hours and highly recommend this video to anyone who enjoys first-rate British drama.",N/A
26245,"This movie is so crazy. I loved it. The story and is very interesting and the landscape was perfectly created. The only problem with the movie that I had that kept it from getting 5 stars is the ending. Most of the ending is pretty good, but as it winds down you kind of lose your grasp on the film. The DVD is loaded and if you've seen the movie and you're really into it, then buy the Criterion Set because it's got more things on it than an DVD I've seen. It's insane, I tell you! Brilliant I say!",N/A
28346,"What can I tell ya, when I was just 8 years old I can remember sitting next to a piano with my father, who wasn't as insane as the one in the movie, but was enough problematic to make me remember that unpleasant experience. This movie is amazing, the plot is excellent, and the actors are wonderful, not one phony moment, but a well written script that makes you shed a tear at the end of it. You have the same feeling like in Rocky movies every time you see david appear in a concert - it makes you feel the experience he is going through. Excellent performance by the actors I must add... If you have it already, it can be an excellent gift to any music teacher you know, or anyone who's into playing Piano or any other instrument. Buy it, you won't regret it, trust me.",N/A
388417,"I saw this movie because it featured one of my favorite actresses from the early '80s -- the lovely Diane Franklin who is probably best known for a better role in a better movie, Better Off Dead.  Here, Franklin is basically the only sympathetic character as she plays the sweetly virginal younger sister of a teenager who is eventually possessed by Satan and goes on a killing rampage in the house that would later become the setting of the Amityville Horror.  Anyway, as part of that whole possession deal, older brother decides to have an incestous relationship with younger sister and the fact that Franklin, an actress who deserved better, is so shamelessly exploited only serves to make this film even more sickening to sit through.  This is the most loathsome type of horror film -- i.e., the type of film that exists only to introduce a group of characters so that the audience can then get the thrill of watching them sadistically killed off.  That takes place in the first half of the film.  The second half is a blatant rip-off of the Exorcist and isn't any better.  Few other movie genres have the potential power of the horror film and a film like Amityville II serves only to remind us how great these films can be when done with some measure of talent and thought (the original Halloween, the Exorcist, the original Haunting of Hill House, and a few others come to immediate mind).  Still, anyone who enjoys watching little children graphically murdered and innocent girls raped by their brothers should find plenty to enjoy in this film.  For the rest of us, I'm sure there's some paint we can watch dry until something better comes along.",Amityville II: The Possession VHS
557058,"watchable as *gladiator*.  in fact, i think that *the patriot* holds up even better than *gladiator* to repeated viewing.  (so far.  i reserve the right to recant that if things change ;)first, the soundtrack.  patriotic to be sure, but not as sublime or exceptional as the soundtracks to *braveheart* or *gladiator*.acting - very good all around.  colonel tavington, played by jason isaacs, i think, communicated pure evil very well.  i was very much enchanted by the quiet grace that joely richardson conveyed in her acting.  heath ledger's character, however, is a bit saccharine, though, at times.the action - in general very good &amp; very intense, but unfortunately there is a lot of killing and violence :(  &amp; the &quot;hatchet&quot; scene is deplorable.  and the &quot;flag raising&quot; scene got a big old roll of the eyes from me - seemed pretty silly to me, but who knows, maybe it could have been historically based; i'm not that well-read on the revolutionary war, so i couldn't tell ya.the length of the movie is fine.the directing was very good and the cinematography at times was exceptional.  the editing in this film was much smoother than in *gladiator*.like *gladiator* this film falls solidly in the 3-4 star range -as long as you are not a history buff and a purist who demands historical accuracy, in which case i think you will be very disappointed by the film.  but if you are in the mood for an action flick/semi-epic story, *the patriot* may be of interest.",N/A
